IR, RED,X,Y,Z, heart_rate, respiration_rate, SPO2,Activity
123243,101350,0.030024,-0.031025,1.044849,80,15,80.37388062,5.00E+00
123467,101423,0.036029,-0.036029,1.046851,75,15,80.16021136,5.00E+00
122990,101211,0.040033,-0.043035,1.044849,80,15,80.37388062,4.00E+00
123504,101438,0.041033,-0.045037,1.046851,75,15,80.16021136,5.00E+00
123504,101426,0.036029,-0.038031,1.04585,75,15,80.16021136,5.00E+00
123526,101425,0.02502,-0.029024,1.046851,75,15,80.16021136,2.00E+00
123602,101433,0.021017,-0.02402,1.042847,75,15,80.16021136,5.00E+00
123175,101442,0.028023,-0.034028,1.042847,75,15,80.16021136,5.00E+00
120983,100951,0.036029,-0.038031,1.044849,75,15,80.16021136,5.00E+00
121158,100418,0.031025,-0.03703,1.043848,75,15,80.16021136,5.00E+00
120071,100195,0.027022,-0.031025,1.04585,75,15,80.16021136,2.00E+00
121656,100673,0.03703,-0.03703,1.048852,75,15,80.16021136,5.00E+00
121891,100798,0.042034,-0.046037,1.051855,75,15,80.16021136,5.00E+00
121850,100845,0.03703,-0.050041,1.049853,75,15,80.16021136,5.00E+00
121965,100836,0.020016,-0.029024,1.043848,75,15,80.16021136,5.00E+00
122051,100876,0.026021,-0.028023,1.042847,75,15,80.16021136,2.00E+00
122184,100893,0.033027,-0.032026,1.040846,75,15,80.02354257,5.00E+00
122275,100926,0.031025,-0.034028,1.04585,75,15,80.02354257,5.00E+00
120449,100158,0.028023,-0.031025,1.043848,75,15,80.16021136,2.00E+00
122222,100971,0.040033,-0.038031,1.048852,75,15,80.02354257,5.00E+00
121727,100845,0.042034,-0.044036,1.048852,75,15,80.02354257,5.00E+00
121455,100651,0.03703,-0.039032,1.051855,75,15,80.02354257,5.00E+00
121843,100688,0.02502,-0.030024,1.044849,75,15,80.02354257,2.00E+00
122293,100859,0.022018,-0.029024,1.043848,75,15,80.02354257,5.00E+00
122527,101018,0.028023,-0.036029,1.049853,75,15,80.02354257,5.00E+00
122540,101037,0.032026,-0.041033,1.048852,75,15,80.02354257,3.00E+00
121274,100535,0.028023,-0.029024,1.04585,75,15,80.02354257,2.00E+00
121507,100639,0.042034,-0.041033,1.047851,75,15,80.02354257,5.00E+00
121721,100728,0.040033,-0.041033,1.047851,75,15,80.02354257,4.00E+00
122100,100903,0.032026,-0.036029,1.046851,75,15,80.02354257,5.00E+00
121922,100826,0.02402,-0.030024,1.047851,75,15,80.02354257,2.00E+00
122163,100961,0.02402,-0.029024,1.043848,75,15,80.02354257,2.00E+00
122259,100969,0.026021,-0.035028,1.041847,75,15,80.02354257,5.00E+00
122443,101015,0.033027,-0.035028,1.044849,75,15,80.26393871,5.00E+00
122625,101085,0.031025,-0.033027,1.047851,75,15,80.26393871,5.00E+00
122751,101148,0.033027,-0.031025,1.044849,75,15,80.26393871,5.00E+00
122816,101194,0.041033,-0.045037,1.043848,75,15,80.26393871,5.00E+00
122884,101188,0.036029,-0.042034,1.043848,75,15,80.26393871,4.00E+00
122972,101180,0.026021,-0.030024,1.038844,75,15,80.26393871,2.00E+00
123060,101220,0.019015,-0.02402,1.035842,75,15,80.26393871,5.00E+00
123122,101251,0.028023,-0.031025,1.037843,75,15,80.26393871,2.00E+00
123166,101270,0.033027,-0.034028,1.043848,75,15,80.26393871,5.00E+00
123217,101279,0.029024,-0.032026,1.043848,75,15,80.26393871,2.00E+00
123255,101279,0.039032,-0.040033,1.04585,75,15,80.26393871,4.00E+00
123367,101303,0.046037,-0.048039,1.044849,75,15,80.26393871,5.00E+00
123429,101361,0.039032,-0.044036,1.046851,75,15,80.26393871,4.00E+00
123483,101396,0.033027,-0.03703,1.04585,75,15,80.26393871,5.00E+00
121336,101154,0.027022,-0.028023,1.040846,75,15,80.26393871,2.00E+00
119885,100285,0.030024,-0.034028,1.040846,75,15,80.26393871,5.00E+00
120754,100338,0.03703,-0.044036,1.044849,75,15,80.26393871,4.00E+00
121372,100624,0.03703,-0.044036,1.046851,75,15,80.46036912,4.00E+00
121730,100812,0.039032,-0.041033,1.04585,75,15,80.46036912,4.00E+00
121729,100889,0.030024,-0.033027,1.041847,75,15,80.46036912,5.00E+00
121441,100818,0.029024,-0.031025,1.03384,75,15,80.46036912,5.00E+00
121353,100709,0.029024,-0.032026,1.040846,75,15,80.46036912,5.00E+00
121614,100757,0.026021,-0.034028,1.038844,75,15,80.46036912,5.00E+00
121881,100891,0.023019,-0.026021,1.040846,75,15,80.46036912,5.00E+00
122202,100983,0.031025,-0.030024,1.046851,75,15,80.46036912,5.00E+00
122355,101059,0.044036,-0.050041,1.052855,75,15,80.46036912,5.00E+00
122540,101110,0.042034,-0.051041,1.053856,75,15,80.46036912,5.00E+00
122659,101151,0.034028,-0.043035,1.050854,75,15,80.46036912,4.00E+00
122882,101240,0.026021,-0.030024,1.041847,75,15,80.46036912,2.00E+00
122783,101196,0.023019,-0.021017,1.038844,75,15,80.46036912,5.00E+00
121613,101170,0.026021,-0.029024,1.035842,75,15,80.46036912,5.00E+00
119575,100275,0.035028,-0.031025,1.041847,75,15,80.46036912,5.00E+00
119286,99909,0.02402,-0.032026,1.041847,70.58823529,15,80.46036912,2.00E+00
119562,99927,0.030024,-0.033027,1.047851,70.58823529,15,80.47964882,5.00E+00
119850,100052,0.043035,-0.045037,1.047851,70.58823529,15,80.47964882,5.00E+00
120161,100175,0.042034,-0.047038,1.047851,70.58823529,15,80.47964882,5.00E+00
120526,100295,0.03703,-0.03703,1.043848,70.58823529,15,80.47964882,5.00E+00
120644,100412,0.028023,-0.033027,1.041847,70.58823529,15,80.47964882,2.00E+00
120638,100433,0.015012,-0.02402,1.037843,70.58823529,15,80.47964882,5.00E+00
120670,100441,0.02402,-0.030024,1.043848,70.58823529,15,80.47964882,2.00E+00
121116,100541,0.038031,-0.034028,1.046851,70.58823529,15,80.47964882,5.00E+00
121451,100664,0.031025,-0.032026,1.041847,70.58823529,15,80.47964882,5.00E+00
120855,100470,0.035028,-0.036029,1.041847,70.58823529,15,80.47964882,5.00E+00
121742,100792,0.045037,-0.041033,1.047851,70.58823529,15,80.47964882,5.00E+00
121919,100870,0.040033,-0.042034,1.048852,70.58823529,15,80.47964882,4.00E+00
122064,100921,0.036029,-0.041033,1.04585,70.58823529,15,80.47964882,4.00E+00
122244,100975,0.02402,-0.027022,1.039845,70.58823529,15,80.47964882,5.00E+00
122267,101040,0.013011,-0.029024,1.03384,70.58823529,15,80.47964882,5.00E+00
120422,100871,0.021017,-0.02502,1.038844,70.58823529,15,80.47964882,5.00E+00
119009,99963,0.03703,-0.031025,1.040846,75,15,79.43053843,5.00E+00
118949,99754,0.029024,-0.031025,1.048852,75,15,79.43053843,1.00E+00
119612,100010,0.033027,-0.046037,1.044849,75,15,79.43053843,5.00E+00
119301,99846,0.043035,-0.050041,1.042847,75,15,79.43053843,5.00E+00
120393,100308,0.045037,-0.044036,1.046851,75,15,79.43053843,5.00E+00
120451,100409,0.027022,-0.033027,1.041847,75,15,79.43053843,2.00E+00
120436,100442,0.014011,-0.027022,1.035842,75,15,79.43053843,5.00E+00
120543,100484,0.018015,-0.030024,1.039845,75,15,79.43053843,5.00E+00
121605,100850,0.03703,-0.03703,1.048852,75,15,79.43053843,5.00E+00
120761,100526,0.033027,-0.036029,1.043848,75,15,79.43053843,5.00E+00
121375,100737,0.032026,-0.033027,1.041847,75,15,79.43053843,5.00E+00
122263,101119,0.047038,-0.042034,1.051855,75,15,79.43053843,5.00E+00
121802,100926,0.046037,-0.050041,1.047851,75,15,79.43053843,5.00E+00
120737,100985,0.028023,-0.028023,1.04585,75,15,79.43053843,2.00E+00
119973,100162,0.031025,-0.034028,1.04585,75,15,79.43053843,5.00E+00
118971,100074,0.02502,-0.032026,1.046851,75,15,79.43053843,2.00E+00
119408,99954,0.045037,-0.047038,1.051855,75,15,75.30759483,5.00E+00
119789,100116,0.040033,-0.045037,1.046851,75,15,75.30759483,5.00E+00
120087,100232,0.022018,-0.031025,1.041847,75,15,75.30759483,5.00E+00
120380,100433,0.017014,-0.018015,1.039845,75,15,75.30759483,5.00E+00
120379,100367,0.030024,-0.034028,1.042847,75,15,75.30759483,5.00E+00
120233,100366,0.03703,-0.038031,1.049853,75,15,75.30759483,5.00E+00
120276,100313,0.031025,-0.033027,1.039845,75,15,75.30759483,5.00E+00
120550,100348,0.030024,-0.032026,1.041847,75,15,75.30759483,5.00E+00
120857,100468,0.032026,-0.03703,1.046851,75,15,75.30759483,5.00E+00
121182,100592,0.039032,-0.046037,1.04585,75,15,75.30759483,5.00E+00
121340,100688,0.029024,-0.044036,1.047851,75,15,75.30759483,5.00E+00
121541,100745,0.023019,-0.029024,1.039845,75,15,75.30759483,5.00E+00
121706,100789,0.02402,-0.02402,1.041847,75,15,75.30759483,5.00E+00
121950,100919,0.028023,-0.029024,1.040846,75,15.18987342,75.30759483,2.00E+00
121856,100867,0.027022,-0.041033,1.039845,75,15,75.30759483,5.00E+00
120508,100790,0.027022,-0.036029,1.043848,75,15.18987342,75.30759483,5.00E+00
119059,99800,0.03703,-0.033027,1.051855,80,15.18987342,76.60562096,5.00E+00
118999,99973,0.043035,-0.044036,1.049853,80,15.18987342,76.60562096,5.00E+00
119453,99911,0.035028,-0.043035,1.046851,80,15.18987342,76.60562096,4.00E+00
119807,100045,0.02402,-0.031025,1.042847,80,15.18987342,76.60562096,2.00E+00
120214,100188,0.02402,-0.027022,1.042847,80,15.18987342,76.60562096,5.00E+00
120201,100297,0.029024,-0.034028,1.046851,80,15.18987342,76.60562096,5.00E+00
120401,100322,0.027022,-0.034028,1.044849,80,15.18987342,76.60562096,2.00E+00
118059,81135,0.02502,-0.026021,0.785638,80,15.18987342,76.60562096,5.00E+00
118770,99623,0.030024,-0.038031,1.047851,80,15.18987342,76.60562096,5.00E+00
118699,99632,0.034028,-0.039032,1.046851,80,15.18987342,76.60562096,4.00E+00
118930,99688,0.030024,-0.03703,1.042847,80,15.18987342,76.60562096,5.00E+00
118750,99636,0.034028,-0.033027,1.04585,80,15.18987342,76.60562096,5.00E+00
119199,99775,0.032026,-0.035028,1.039845,80,15.18987342,76.60562096,5.00E+00
119559,99911,0.029024,-0.033027,1.044849,80,15.18987342,76.60562096,5.00E+00
119907,100036,0.029024,-0.031025,1.042847,80,15.18987342,76.60562096,2.00E+00
120217,100166,0.035028,-0.031025,1.044849,80,15.18987342,76.60562096,5.00E+00
120423,100274,0.033027,-0.028023,1.043848,80,15.18987342,82.88436821,5.00E+00
120645,100353,0.033027,-0.036029,1.046851,80,15.18987342,82.88436821,5.00E+00
120752,100415,0.029024,-0.036029,1.048852,80,15.18987342,82.88436821,5.00E+00
120888,100471,0.031025,-0.035028,1.043848,80,15.18987342,82.88436821,5.00E+00
121098,100514,0.029024,-0.032026,1.040846,80,15.18987342,82.88436821,5.00E+00
120975,100586,0.031025,-0.033027,1.043848,80,15.18987342,82.88436821,5.00E+00
118431,100078,0.030024,-0.028023,1.041847,80,15.18987342,82.88436821,5.00E+00
117512,99295,0.035028,-0.031025,1.046851,80,15.18987342,82.88436821,5.00E+00
117986,99328,0.035028,-0.035028,1.051855,80,15.18987342,82.88436821,5.00E+00
117623,99204,0.035028,-0.041033,1.042847,80,15.18987342,82.88436821,4.00E+00
118255,99437,0.032026,-0.035028,1.042847,80,15.18987342,82.88436821,5.00E+00
118480,99549,0.030024,-0.036029,1.043848,80,15.18987342,82.88436821,5.00E+00
118585,99613,0.029024,-0.035028,1.049853,80,15.18987342,82.88436821,5.00E+00
118541,99612,0.030024,-0.035028,1.04585,80,15.18987342,82.88436821,5.00E+00
118617,99626,0.031025,-0.033027,1.043848,92.30769231,15.18987342,82.88436821,5.00E+00
118780,99680,0.030024,-0.030024,1.041847,92.30769231,15.18987342,83.84961564,5.00E+00
118985,99752,0.026021,-0.034028,1.046851,92.30769231,15.18987342,83.84961564,2.00E+00
119261,99843,0.029024,-0.034028,1.04585,92.30769231,15.18987342,83.84961564,5.00E+00
119626,99961,0.032026,-0.033027,1.046851,92.30769231,15.18987342,83.84961564,5.00E+00
120379,100258,0.03703,-0.035028,1.04585,92.30769231,15.18987342,83.84961564,5.00E+00
120517,100320,0.027022,-0.039032,1.042847,92.30769231,15.18987342,83.84961564,5.00E+00
120683,100374,0.023019,-0.041033,1.040846,92.30769231,15.18987342,83.84961564,5.00E+00
120884,100449,0.034028,-0.039032,1.040846,92.30769231,15.18987342,83.84961564,3.00E+00
121024,100496,0.032026,-0.035028,1.044849,92.30769231,15.18987342,83.84961564,5.00E+00
121152,100548,0.02402,-0.039032,1.047851,92.30769231,15.18987342,83.84961564,5.00E+00
121319,100581,0.02502,-0.038031,1.038844,92.30769231,15.18987342,83.84961564,5.00E+00
121447,100630,0.036029,-0.031025,1.048852,92.30769231,15.18987342,83.84961564,5.00E+00
121705,100715,0.029024,-0.036029,1.037843,80,15.18987342,83.84961564,5.00E+00
122240,101009,0.031025,-0.038031,1.043848,80,15.18987342,83.84961564,5.00E+00
120959,100940,0.034028,-0.036029,1.048852,80,15.18987342,81.17301282,5.00E+00
118532,99632,0.030024,-0.036029,1.044849,80,15.18987342,81.17301282,5.00E+00
118678,100007,0.033027,-0.034028,1.043848,80,15.18987342,81.17301282,5.00E+00
119590,99987,0.033027,-0.034028,1.041847,80,15.18987342,81.17301282,5.00E+00
120047,100163,0.032026,-0.03703,1.041847,80,15.18987342,81.17301282,5.00E+00
120355,100313,0.029024,-0.034028,1.04585,80,15.18987342,81.17301282,5.00E+00
120459,100417,0.032026,-0.036029,1.043848,80,15.18987342,81.17301282,5.00E+00
120436,100403,0.035028,-0.035028,1.046851,80,15.18987342,81.17301282,5.00E+00
120487,100398,0.032026,-0.036029,1.044849,80,15.18987342,81.17301282,5.00E+00
120733,100468,0.030024,-0.028023,1.039845,80,15.18987342,81.17301282,5.00E+00
121053,100573,0.032026,-0.034028,1.043848,80,15.18987342,81.17301282,5.00E+00
121324,100692,0.030024,-0.033027,1.04585,80,15.18987342,81.17301282,5.00E+00
121795,100854,0.033027,-0.034028,1.041847,75,15.18987342,81.17301282,5.00E+00
121921,100921,0.030024,-0.032026,1.039845,75,15.18987342,81.17301282,5.00E+00
122094,100982,0.026021,-0.031025,1.038844,75,15.18987342,80.4119254,2.00E+00
122192,101015,0.030024,-0.036029,1.041847,75,15.18987342,80.4119254,5.00E+00
122313,101057,0.030024,-0.038031,1.039845,75,15.18987342,80.4119254,5.00E+00
121546,100772,0.030024,-0.039032,1.039845,80,15.18987342,81.17301282,5.00E+00
121392,101035,0.031025,-0.035028,1.04585,75,15.18987342,80.4119254,5.00E+00
118983,100204,0.033027,-0.036029,1.042847,75,15.18987342,80.4119254,5.00E+00
118663,99737,0.033027,-0.032026,1.043848,75,15.18987342,80.4119254,5.00E+00
119250,99825,0.030024,-0.03703,1.047851,75,15.18987342,80.4119254,5.00E+00
119882,100073,0.030024,-0.038031,1.04585,75,15.18987342,80.4119254,5.00E+00
120337,100285,0.030024,-0.033027,1.04585,75,15.18987342,80.4119254,5.00E+00
120626,100447,0.029024,-0.031025,1.042847,75,15.18987342,80.4119254,2.00E+00
120669,100501,0.028023,-0.036029,1.046851,75,15.18987342,80.4119254,5.00E+00
120542,100460,0.032026,-0.033027,1.046851,75,15.18987342,80.4119254,5.00E+00
120534,100421,0.031025,-0.032026,1.048852,75,15.18987342,80.4119254,1.00E+00
120758,100442,0.029024,-0.039032,1.042847,75,15.18987342,80.4119254,5.00E+00
120987,100537,0.030024,-0.036029,1.042847,75,15.18987342,80.4119254,5.00E+00
121284,100618,0.029024,-0.038031,1.042847,75,15.18987342,80.4119254,5.00E+00
121482,100702,0.029024,-0.036029,1.044849,75,15.18987342,80.4119254,5.00E+00
121686,100748,0.030024,-0.036029,1.043848,75,15.18987342,79.57362207,5.00E+00
121793,100816,0.033027,-0.035028,1.041847,75,15.18987342,79.57362207,5.00E+00
121946,100867,0.029024,-0.033027,1.041847,75,15.18987342,79.57362207,5.00E+00
122018,100914,0.036029,-0.034028,1.044849,75,15.18987342,79.57362207,5.00E+00
119320,100411,0.032026,-0.033027,1.046851,75,15.18987342,79.57362207,5.00E+00
118519,99683,0.031025,-0.035028,1.047851,75,15.18987342,79.57362207,5.00E+00
118863,99659,0.035028,-0.03703,1.044849,75,15.18987342,79.57362207,5.00E+00
119526,99878,0.033027,-0.036029,1.050854,75,15.18987342,79.57362207,5.00E+00
120103,100117,0.029024,-0.033027,1.043848,75,15.18987342,79.57362207,5.00E+00
120526,100309,0.031025,-0.032026,1.042847,75,15.18987342,79.57362207,5.00E+00
120483,100400,0.028023,-0.032026,1.041847,75,15.18987342,79.57362207,2.00E+00
120192,100333,0.030024,-0.032026,1.04585,75,15.18987342,79.57362207,5.00E+00
120323,100263,0.031025,-0.035028,1.04585,75,15.18987342,79.57362207,5.00E+00
120661,100379,0.028023,-0.033027,1.042847,75,15.18987342,79.57362207,2.00E+00
120997,100523,0.031025,-0.032026,1.041847,75,15.18987342,79.57362207,5.00E+00
121281,100613,0.033027,-0.036029,1.041847,75,15.18987342,79.57362207,5.00E+00
121426,100700,0.030024,-0.035028,1.041847,75,15.18987342,79.57362207,5.00E+00
121682,100771,0.028023,-0.035028,1.038844,75,15.18987342,78.56343581,5.00E+00
121960,100905,0.028023,-0.036029,1.042847,75,15.18987342,78.56343581,5.00E+00
118531,99853,0.033027,-0.036029,1.042847,75,15.18987342,78.56343581,5.00E+00
118481,99599,0.033027,-0.03703,1.041847,75,15.18987342,78.56343581,5.00E+00
118901,99716,0.028023,-0.032026,1.042847,75,15.18987342,78.56343581,2.00E+00
119356,99920,0.027022,-0.034028,1.04585,75,15.18987342,78.56343581,2.00E+00
119612,100046,0.032026,-0.031025,1.041847,75,15.18987342,78.56343581,5.00E+00
119848,100153,0.029024,-0.033027,1.040846,75,15.18987342,78.56343581,5.00E+00
119869,100199,0.034028,-0.033027,1.042847,75,15.18987342,78.56343581,5.00E+00
119818,100183,0.031025,-0.032026,1.044849,75,15.18987342,78.56343581,5.00E+00
120183,100244,0.030024,-0.035028,1.041847,75,15.18987342,78.56343581,5.00E+00
119926,100162,0.030024,-0.034028,1.040846,75,15.18987342,78.56343581,5.00E+00
120514,100357,0.030024,-0.033027,1.047851,75,15.18987342,78.56343581,5.00E+00
120787,100446,0.032026,-0.041033,1.04585,75,15.18987342,78.56343581,3.00E+00
121050,100533,0.028023,-0.033027,1.044849,75,15.18987342,78.56343581,2.00E+00
121216,100608,0.031025,-0.030024,1.044849,75,15.18987342,78.56343581,5.00E+00
121355,100668,0.031025,-0.030024,1.046851,75,15.18987342,79.34241737,5.00E+00
121544,100724,0.031025,-0.03703,1.04585,75,15.18987342,79.34241737,5.00E+00
121676,100782,0.032026,-0.039032,1.04585,75,15.18987342,79.34241737,3.00E+00
119736,99948,0.030024,-0.036029,1.043848,75,15.18987342,79.34241737,5.00E+00
119791,100056,0.028023,-0.038031,1.042847,75,15.18987342,79.34241737,5.00E+00
119623,99987,0.028023,-0.035028,1.042847,75,15.18987342,79.34241737,5.00E+00
119606,100026,0.028023,-0.033027,1.042847,75,15.18987342,79.34241737,2.00E+00
119806,100011,0.029024,-0.031025,1.040846,75,15.18987342,79.34241737,2.00E+00
120125,100112,0.028023,-0.031025,1.039845,75,15.18987342,79.34241737,2.00E+00
120418,100241,0.030024,-0.030024,1.042847,75,15.18987342,79.34241737,5.00E+00
120754,100361,0.030024,-0.035028,1.044849,75,15.18987342,79.34241737,5.00E+00
120998,100471,0.031025,-0.033027,1.048852,75,15.18987342,79.34241737,5.00E+00
118133,99369,0.02502,-0.038031,1.040846,75,15.18987342,79.34241737,5.00E+00
118671,99525,0.027022,-0.035028,1.041847,75,15.18987342,79.34241737,5.00E+00
119104,99714,0.030024,-0.033027,1.044849,75,15.18987342,79.34241737,5.00E+00
119447,99864,0.030024,-0.033027,1.044849,75,15.18987342,79.34241737,5.00E+00
119665,99995,0.035028,-0.034028,1.046851,75,15.18987342,80.2162845,5.00E+00
119612,100001,0.032026,-0.034028,1.041847,75,15.18987342,80.2162845,5.00E+00
119609,99983,0.035028,-0.030024,1.044849,75,15.18987342,80.2162845,5.00E+00
119799,100022,0.034028,-0.032026,1.046851,75,15.18987342,80.2162845,5.00E+00
120073,100105,0.030024,-0.036029,1.039845,75,15.18987342,80.2162845,5.00E+00
120446,100239,0.029024,-0.031025,1.043848,75,15.18987342,80.2162845,2.00E+00
120797,100372,0.031025,-0.036029,1.046851,75,15.18987342,80.2162845,5.00E+00
121071,100484,0.031025,-0.035028,1.046851,75,15.18987342,80.2162845,5.00E+00
121211,100572,0.031025,-0.032026,1.046851,75,15.18987342,80.2162845,5.00E+00
121395,100622,0.030024,-0.033027,1.043848,75,15.18987342,80.2162845,5.00E+00
121562,100677,0.030024,-0.034028,1.040846,75,15.18987342,80.2162845,5.00E+00
120374,100649,0.028023,-0.032026,1.046851,75,15.18987342,80.2162845,2.00E+00
118183,99734,0.027022,-0.034028,1.042847,70.58823529,15.18987342,80.2162845,2.00E+00
117962,99354,0.029024,-0.033027,1.04585,70.58823529,15.18987342,80.2162845,5.00E+00
119039,99689,0.032026,-0.035028,1.04585,70.58823529,15.18987342,80.2162845,5.00E+00
118495,99448,0.030024,-0.035028,1.042847,70.58823529,15.18987342,80.2162845,5.00E+00
119901,100142,0.031025,-0.030024,1.044849,70.58823529,15.18987342,80.72638693,5.00E+00
119817,100084,0.033027,-0.035028,1.040846,70.58823529,15.18987342,80.72638693,5.00E+00
120330,100195,0.030024,-0.036029,1.043848,70.58823529,15.18987342,80.72638693,5.00E+00
120981,100460,0.030024,-0.032026,1.042847,70.58823529,15.18987342,80.72638693,5.00E+00
119532,99871,0.029024,-0.03703,1.044849,70.58823529,15.18987342,80.72638693,5.00E+00
121252,100541,0.033027,-0.033027,1.043848,70.58823529,15.18987342,80.72638693,5.00E+00
121396,100632,0.032026,-0.028023,1.049853,70.58823529,15.18987342,80.72638693,5.00E+00
121832,100791,0.035028,-0.033027,1.041847,70.58823529,15.18987342,80.72638693,5.00E+00
120850,100761,0.034028,-0.034028,1.04585,70.58823529,15.18987342,80.72638693,5.00E+00
118267,99469,0.030024,-0.034028,1.048852,70.58823529,15.18987342,80.72638693,5.00E+00
118520,99904,0.035028,-0.032026,1.042847,70.58823529,15.18987342,80.72638693,5.00E+00
121729,100733,0.031025,-0.036029,1.044849,70.58823529,15.18987342,80.72638693,5.00E+00
118835,99572,0.032026,-0.034028,1.04585,70.58823529,15.18987342,80.72638693,5.00E+00
119573,99850,0.031025,-0.034028,1.044849,75,15.18987342,80.72638693,5.00E+00
120077,100083,0.029024,-0.034028,1.04585,75,15.18987342,80.72638693,5.00E+00
120393,100251,0.033027,-0.035028,1.04585,75,15.18987342,80.72638693,5.00E+00
120335,100309,0.033027,-0.039032,1.043848,75,15.18987342,81.00015161,3.00E+00
120163,100257,0.031025,-0.036029,1.04585,75,15.18987342,81.00015161,5.00E+00
120180,100206,0.032026,-0.036029,1.043848,75,15.18987342,81.00015161,5.00E+00
120423,100248,0.032026,-0.03703,1.046851,75,15.18987342,81.00015161,5.00E+00
121335,100592,0.032026,-0.036029,1.046851,75,15.18987342,81.00015161,5.00E+00
120683,100370,0.032026,-0.036029,1.043848,75,15.18987342,81.00015161,5.00E+00
121494,100673,0.030024,-0.032026,1.046851,75,15.18987342,81.00015161,1.00E+00
121593,100736,0.031025,-0.036029,1.047851,75,15.18987342,81.00015161,5.00E+00
121765,100767,0.02502,-0.032026,1.040846,75,15.18987342,81.00015161,2.00E+00
121839,100825,0.031025,-0.03703,1.038844,75,15.18987342,81.00015161,5.00E+00
120028,100653,0.033027,-0.032026,1.046851,75,15.18987342,81.00015161,5.00E+00
118381,99701,0.029024,-0.029024,1.047851,75,15.18987342,81.00015161,1.00E+00
118428,99486,0.029024,-0.034028,1.041847,75,15.18987342,81.00015161,5.00E+00
119178,99678,0.032026,-0.03703,1.04585,75,15.18987342,81.00015161,5.00E+00
119982,99982,0.031025,-0.036029,1.046851,75,15.18987342,81.00015161,5.00E+00
120509,100243,0.031025,-0.034028,1.041847,75,15.18987342,80.42087599,5.00E+00
120693,100382,0.036029,-0.034028,1.038844,75,15.18987342,80.42087599,5.00E+00
120511,100370,0.030024,-0.035028,1.040846,75,15.18987342,80.42087599,5.00E+00
120293,100283,0.031025,-0.035028,1.041847,75,15.18987342,80.42087599,5.00E+00
120418,100259,0.028023,-0.041033,1.046851,75,15.18987342,80.42087599,5.00E+00
120660,100339,0.031025,-0.039032,1.046851,75,15.18987342,80.42087599,5.00E+00
121016,100446,0.027022,-0.035028,1.039845,75,15.18987342,80.42087599,5.00E+00
121263,100569,0.030024,-0.035028,1.041847,75,15.18987342,80.42087599,5.00E+00
121464,100628,0.031025,-0.038031,1.043848,75,15.18987342,80.42087599,5.00E+00
121980,100813,0.031025,-0.035028,1.042847,75,15.18987342,80.42087599,5.00E+00
122082,100853,0.032026,-0.033027,1.044849,75,15.18987342,80.42087599,5.00E+00
121958,100886,0.034028,-0.036029,1.042847,75,15.18987342,80.42087599,5.00E+00
119652,100526,0.031025,-0.034028,1.046851,75,15.18987342,80.42087599,5.00E+00
118471,99640,0.031025,-0.034028,1.04585,75,15.18987342,80.42087599,5.00E+00
118749,99536,0.034028,-0.035028,1.041847,75,15.18987342,80.42087599,5.00E+00
119612,99783,0.032026,-0.03703,1.036842,75,15.18987342,80.42087599,4.00E+00
120775,100344,0.031025,-0.033027,1.039845,75,15.18987342,71.91825908,5.00E+00
120336,100119,0.027022,-0.036029,1.040846,75,15.18987342,71.91825908,5.00E+00
120964,100452,0.027022,-0.032026,1.040846,75,15.18987342,71.91825908,2.00E+00
120871,100467,0.026021,-0.034028,1.043848,75,15.18987342,71.91825908,2.00E+00
120770,100411,0.031025,-0.036029,1.046851,75,15.18987342,71.91825908,5.00E+00
120887,100428,0.027022,-0.036029,1.044849,75,15.18987342,71.91825908,5.00E+00
121115,100489,0.027022,-0.034028,1.04585,75,15.18987342,71.91825908,2.00E+00
121397,100589,0.031025,-0.040033,1.046851,75,15.18987342,71.91825908,5.00E+00
121844,100769,0.032026,-0.03703,1.043848,75,15.18987342,71.91825908,5.00E+00
121644,100683,0.032026,-0.036029,1.043848,75,15.18987342,71.91825908,5.00E+00
121998,100835,0.031025,-0.03703,1.04585,75,15.18987342,71.91825908,5.00E+00
122116,100893,0.029024,-0.035028,1.04585,75,15.18987342,71.91825908,5.00E+00
122265,100923,0.031025,-0.036029,1.042847,75,15.18987342,71.91825908,5.00E+00
122353,100984,0.032026,-0.036029,1.04585,75,15.18987342,71.91825908,5.00E+00
121831,100984,0.031025,-0.034028,1.043848,80,15.18987342,71.91825908,5.00E+00
119349,100345,0.032026,-0.035028,1.040846,80,15.18987342,75.25877378,5.00E+00
118806,99700,0.032026,-0.035028,1.044849,80,15.18987342,75.25877378,5.00E+00
119411,99754,0.030024,-0.036029,1.039845,80,15.18987342,75.25877378,5.00E+00
121004,100412,0.032026,-0.034028,1.041847,80,15.18987342,75.25877378,5.00E+00
120308,100092,0.028023,-0.033027,1.040846,80,15.18987342,75.25877378,2.00E+00
121388,100663,0.031025,-0.031025,1.046851,80,15.18987342,75.25877378,5.00E+00
121182,100624,0.034028,-0.033027,1.048852,80,15.18987342,75.25877378,5.00E+00
121189,100584,0.030024,-0.032026,1.043848,80,15.18987342,75.25877378,5.00E+00
121358,100612,0.032026,-0.036029,1.04585,80,15.18987342,75.25877378,5.00E+00
121602,100701,0.029024,-0.033027,1.039845,80,15.18987342,75.25877378,5.00E+00
121856,100781,0.031025,-0.034028,1.046851,80,15.18987342,75.25877378,5.00E+00
122037,100861,0.030024,-0.040033,1.046851,80,15.18987342,75.25877378,5.00E+00
